interaccion_id,usuario_id,contenido_id,fecha_hora,tipo_interaccion,canal,origen_interfaz
I004532,U00792,C0293,2025-09-13 18:21:41,Quitar de mi lista,Web,Continuar viendo
I004533,U00792,C0277,2025-09-27 21:37:03,Clic recomendación,Web,Recomendados
I004534,U00894,C0020,2025-09-04 19:23:43,Clic recomendación,App,Inicio
I004535,U00894,C0293,2025-09-02 19:38:45,Agregar a mi lista,App,Continuar viendo
I004536,U00894,C0224,2025-08-09 16:43:05,Clic recomendación,App,Recomendados
I004537,U00894,C0111,2025-01-29 22:47:28,Clic recomendación,App,Inicio
I004538,U00894,C0047,2025-12-09 23:27:33,Clic recomendación,App,Recomendados
I004539,U00894,C0363,2025-03-31 20:27:11,Agregar a mi lista,App,Inicio
I004540,U00368,C0019,2025-08-13 21:51:15,No me gusta,Web,Recomendados
I004541,U00368,C0320,2025-11-08 21:53:25,Clic recomendación,Web,Inicio
I004542,U00368,C0182,2025-05-31 20:31:14,Me gusta,Web,Búsqueda
I004543,U00653,C0193,2025-02-13 20:06:02,Me gusta,Web,Tendencias
I004544,U00653,C0094,2025-01-23 18:05:39,Clic recomendación,App,Recomendados
I004545,U01311,C0091,2025-08-27 23:05:39,Clic recomendación,App,Recomendados
I004546,U01311,C0055,2025-08-03 00:17:34,Agregar a mi lista,App,Recomendados
I004547,U01311,C0365,2025-08-03 19:40:43,Clic recomendación,App,Inicio
I004548,U01481,C0120,2025-03-20 12:24:25,Compartir,App,Recomendados
I004549,U01481,C0137,2025-12-05 18:09:35,Me gusta,App,Recomendados
I004550,U01481,C0101,2025-02-12 21:46:33,Agregar a mi lista,App,Continuar viendo
I004551,U01481,C0160,2025-03-31 17:08:07,Compartir,App,Búsqueda
I004552,U00877,C0106,2025-04-20 22:24:38,Agregar a mi lista,Web,Recomendados
I004553,U00877,C0061,2025-05-10 21:59:34,Descarga,Web,Recomendados
I004554,U00877,C0415,2025-04-11 23:18:26,Descarga,Web,Recomendados
I004555,U00877,C0058,2025-05-19 21:19:27,Clic recomendación,Web,Inicio
I004556,U00877,C0299,2025-05-23 10:54:25,No me gusta,Web,Recomendados
I004557,U01458,C0151,2025-11-17 22:43:31,Descarga,App,Recomendados
I004558,U01458,C0263,2025-10-23 17:39:38,Agregar a mi lista,App,Inicio
I004559,U01458,C0415,2025-11-22 00:36:23,Clic recomendación,App,Tendencias
I004560,U01458,C0346,2025-11-05 18:05:14,Agregar a mi lista,App,Recomendados
I004561,U01458,C0199,2025-11-10 20:50:11,Clic recomendación,App,Recomendados
I004562,U01458,C0301,2025-10-24 00:41:23,Me gusta,App,Inicio
I004563,U01178,C0355,2025-04-10 18:56:55,Me gusta,App,Recomendados
I004564,U01178,C0057,2025-07-04 12:48:22,Agregar a mi lista,App,Inicio
I004565,U01178,C0024,2025-07-05 20:52:03,Me gusta,App,Recomendados
I004566,U01178,C0397,2025-01-08 21:05:43,Me gusta,App,Recomendados
I004567,U01178,C0030,2025-08-10 20:53:29,Clic recomendación,App,Recomendados
I004568,U01178,C0371,2025-07-16 20:17:17,Me gusta,App,Búsqueda
I004569,U01178,C0412,2025-07-20 19:37:17,Agregar a mi lista,App,Tendencias
I004570,U01178,C0251,2025-01-06 12:26:35,Quitar de mi lista,App,Recomendados
I004571,U00438,C0030,2025-01-22 12:41:05,Quitar de mi lista,App,Tendencias
I004572,U00438,C0353,2025-06-22 18:08:44,Clic recomendación,Web,Recomendados
I004573,U00627,C0300,2025-08-05 23:53:16,Clic recomendación,App,Inicio
I004574,U00627,C0187,2025-08-01 22:14:47,Descarga,Web,Inicio
I004575,U00627,C0408,2025-08-14 21:48:05,Clic recomendación,App,Recomendados
I004576,U00511,C0054,2025-07-05 14:17:09,Clic recomendación,App,Tendencias
I004577,U00840,C0407,2025-11-14 20:03:45,Agregar a mi lista,App,Tendencias
I004578,U00247,C0272,2025-07-19 18:17:06,Agregar a mi lista,Web,Tendencias
I004579,U00247,C0133,2025-08-18 16:09:53,Clic recomendación,Web,Recomendados
I004580,U00247,C0194,2025-05-15 10:29:00,Clic recomendación,Web,Recomendados
I004581,U00247,C0184,2025-05-29 18:33:50,Me gusta,Web,Búsqueda
I004582,U00247,C0309,2025-03-20 12:47:59,Me gusta,Web,Búsqueda
I004583,U00247,C0095,2025-06-18 00:02:40,Clic recomendación,Web,Tendencias
I004584,U00247,C0115,2025-05-06 22:24:43,Compartir,Web,Recomendados
I004585,U00247,C0291,2025-01-21 20:15:13,Me gusta,Web,Recomendados
I004586,U00247,C0286,2025-03-31 20:38:27,Me gusta,Web,Recomendados
I004587,U00247,C0204,2025-01-04 15:38:10,Agregar a mi lista,Web,Inicio
I004588,U00240,C0079,2025-08-04 19:07:08,Compartir,App,Tendencias
I004589,U00240,C0379,2025-10-13 22:13:37,No me gusta,App,Recomendados
I004590,U00240,C0039,2025-05-13 21:04:39,Me gusta,Web,Búsqueda
I004591,U00240,C0127,2025-10-01 16:34:19,Clic recomendación,Web,Recomendados
I004592,U00240,C0020,2025-10-07 09:56:12,Me gusta,App,Recomendados
I004593,U00240,C0181,2025-09-09 21:39:25,Me gusta,Web,Inicio
I004594,U00240,C0265,2025-07-06 22:20:59,Clic recomendación,Web,Tendencias
I004595,U00240,C0348,2025-12-30 11:07:50,Agregar a mi lista,App,Búsqueda
I004596,U00240,C0228,2025-07-18 00:41:06,Agregar a mi lista,App,Recomendados
I004597,U00240,C0088,2025-12-05 22:26:43,No me gusta,App,Continuar viendo
I004598,U00780,C0327,2025-03-26 13:52:57,Compartir,Web,Inicio
I004599,U00780,C0346,2025-03-10 21:44:08,Clic recomendación,App,Inicio
I004600,U00780,C0416,2025-10-22 15:26:32,Clic recomendación,App,Tendencias
I004601,U00780,C0139,2025-09-12 10:46:12,Clic recomendación,App,Inicio
I004602,U00780,C0355,2025-12-09 19:12:26,Descarga,App,Tendencias
I004603,U00780,C0041,2025-07-15 20:01:56,Agregar a mi lista,App,Búsqueda
I004604,U00780,C0090,2025-02-11 10:29:06,Me gusta,Web,Recomendados
I004605,U00780,C0027,2025-01-17 22:25:06,Clic recomendación,App,Recomendados
I004606,U00419,C0028,2025-04-11 23:23:37,Clic recomendación,App,Recomendados
I004607,U00419,C0408,2025-06-25 20:19:19,Clic recomendación,App,Tendencias
I004608,U00419,C0318,2025-04-24 21:49:39,Clic recomendación,App,Recomendados
I004609,U00419,C0300,2025-02-10 00:04:24,Me gusta,App,Continuar viendo
I004610,U00440,C0373,2025-04-09 22:47:23,Descarga,App,Continuar viendo
I004611,U00440,C0275,2025-07-15 14:58:18,Compartir,App,Continuar viendo
I004612,U00440,C0028,2025-01-24 20:24:15,Descarga,App,Inicio
I004613,U00440,C0308,2025-01-26 17:45:00,Clic recomendación,App,Recomendados
I004614,U00440,C0032,2025-05-21 20:08:45,Clic recomendación,App,Recomendados
I004615,U00440,C0143,2025-04-23 19:06:58,Descarga,App,Inicio
I004616,U00744,C0317,2025-03-01 23:17:10,Clic recomendación,App,Recomendados
I004617,U00744,C0237,2025-08-15 21:37:30,Quitar de mi lista,App,Búsqueda
I004618,U00744,C0086,2025-12-23 21:21:49,Me gusta,App,Recomendados
I004619,U01497,C0294,2025-10-11 18:34:11,Quitar de mi lista,App,Tendencias
I004620,U01497,C0358,2025-07-10 16:17:07,Clic recomendación,App,Recomendados
I004621,U01497,C0415,2025-11-17 21:37:45,Compartir,App,Inicio
I004622,U01497,C0098,2025-09-15 21:04:48,Me gusta,App,Recomendados
I004623,U01497,C0110,2025-07-08 08:27:28,Quitar de mi lista,Web,Inicio
I004624,U01497,C0409,2025-08-04 13:39:10,Agregar a mi lista,Web,Recomendados
I004625,U01497,C0171,2025-09-22 11:46:43,Clic recomendación,App,Tendencias
I004626,U01497,C0364,2025-08-23 22:58:21,Quitar de mi lista,Web,Recomendados
I004627,U01497,C0249,2025-10-07 01:24:55,Clic recomendación,App,Recomendados
I004628,U01497,C0186,2025-07-04 16:09:15,Descarga,App,Continuar viendo
I004629,U01497,C0320,2025-12-02 14:18:09,Clic recomendación,App,Tendencias
I004630,U01497,C0388,2025-08-16 22:55:50,Compartir,App,Inicio
I004631,U01415,C0080,2025-11-30 12:34:17,Clic recomendación,Web,Tendencias
I004632,U01415,C0267,2025-02-08 14:59:35,Agregar a mi lista,App,Inicio
I004633,U01415,C0185,2025-07-23 16:27:20,Agregar a mi lista,App,Continuar viendo
I004634,U01415,C0354,2025-02-12 18:39:03,Me gusta,Web,Tendencias
I004635,U00123,C0107,2025-04-30 20:28:00,Me gusta,Web,Búsqueda
I004636,U00123,C0062,2025-02-03 22:13:29,Descarga,Web,Búsqueda
I004637,U00123,C0385,2025-01-14 19:34:37,Clic recomendación,App,Recomendados
I004638,U00123,C0306,2025-03-09 23:00:37,Clic recomendación,App,Inicio
I004639,U00123,C0259,2025-04-18 18:41:37,Clic recomendación,App,Recomendados
I004640,U00123,C0121,2025-03-24 15:39:10,Compartir,App,Inicio
I004641,U00446,C0143,2025-01-16 06:39:41,Clic recomendación,App,Recomendados
I004642,U00446,C0171,2025-02-07 08:22:36,Clic recomendación,App,Recomendados
I004643,U00446,C0285,2025-01-02 11:06:15,Clic recomendación,App,Tendencias
I004644,U00446,C0006,2025-08-05 11:20:15,Agregar a mi lista,App,Recomendados
I004645,U00446,C0264,2025-03-29 19:56:26,Clic recomendación,App,Inicio
I004646,U00446,C0082,2025-03-22 23:12:04,Quitar de mi lista,App,Inicio
I004647,U00527,C0387,2025-09-21 00:18:29,Agregar a mi lista,App,Recomendados
I004648,U00527,C0033,2025-06-22 16:35:03,Clic recomendación,App,Recomendados
I004649,U00527,C0265,2025-03-22 01:55:51,Me gusta,App,Búsqueda
I004650,U00527,C0119,2025-04-05 22:32:38,No me gusta,App,Continuar viendo
I004651,U00527,C0412,2025-11-15 19:08:43,Clic recomendación,App,Recomendados
I004652,U00527,C0387,2025-03-26 15:34:26,Agregar a mi lista,App,Tendencias
I004653,U01017,C0279,2025-03-29 04:54:37,Agregar a mi lista,Web,Búsqueda
I004654,U01017,C0021,2025-09-06 15:24:12,Agregar a mi lista,Web,Búsqueda
I004655,U01017,C0065,2025-02-12 12:44:59,Agregar a mi lista,App,Inicio
I004656,U01017,C0063,2025-03-02 11:18:46,Me gusta,Web,Búsqueda
I004657,U01259,C0171,2025-06-04 17:20:47,Clic recomendación,App,Tendencias
I004658,U01259,C0160,2025-01-24 13:09:10,Descarga,App,Tendencias
I004659,U01259,C0153,2025-04-02 15:32:57,Clic recomendación,App,Tendencias
I004660,U01259,C0210,2025-10-14 18:34:24,Agregar a mi lista,App,Continuar viendo
I004661,U01259,C0382,2025-08-02 23:27:14,Clic recomendación,App,Inicio
I004662,U01259,C0098,2025-07-01 22:54:28,Clic recomendación,App,Tendencias
I004663,U01259,C0164,2025-03-23 00:17:41,Clic recomendación,App,Inicio
I004664,U01259,C0332,2025-10-01 16:39:34,Agregar a mi lista,App,Recomendados
I004665,U01259,C0046,2025-12-13 00:24:32,Agregar a mi lista,App,Recomendados
I004666,U01259,C0032,2025-05-16 12:41:52,Me gusta,App,Búsqueda
I004667,U00945,C0180,2025-11-15 22:25:46,Me gusta,App,Tendencias
I004668,U00945,C0243,2025-11-10 09:24:05,Clic recomendación,App,Tendencias
I004669,U00945,C0032,2025-09-16 23:19:20,Clic recomendación,App,Recomendados
I004670,U00945,C0389,2025-12-16 22:58:24,Me gusta,App,Recomendados
I004671,U00945,C0001,2025-11-26 14:55:06,Me gusta,App,Recomendados
I004672,U00945,C0101,2025-11-01 17:52:11,Compartir,App,Búsqueda
I004673,U01025,C0325,2025-11-24 18:11:03,Quitar de mi lista,App,Búsqueda
I004674,U01025,C0265,2025-01-12 15:22:28,Clic recomendación,App,Recomendados
I004675,U01025,C0107,2025-09-10 02:22:14,Compartir,App,Inicio
I004676,U01025,C0048,2025-08-17 20:06:45,Me gusta,App,Inicio
I004677,U01025,C0276,2025-04-09 21:20:15,Clic recomendación,App,Recomendados
I004678,U01025,C0403,2025-03-17 17:51:10,Compartir,App,Búsqueda
I004679,U00978,C0351,2025-07-08 09:20:23,Me gusta,App,Recomendados
I004680,U00978,C0238,2025-04-20 10:38:16,Me gusta,App,Inicio
I004681,U00978,C0199,2025-05-10 23:09:59,Agregar a mi lista,App,Recomendados
I004682,U00978,C0310,2025-12-06 09:16:06,Me gusta,App,Tendencias
I004683,U00978,C0351,2025-11-10 17:51:25,Me gusta,App,Recomendados
I004684,U00978,C0353,2025-09-19 23:37:09,Quitar de mi lista,App,Recomendados
I004685,U00942,C0049,2025-11-10 17:51:13,Agregar a mi lista,App,Continuar viendo
I004686,U00942,C0265,2025-09-20 20:36:11,Clic recomendación,App,Recomendados
I004687,U00942,C0087,2025-08-24 12:45:59,Clic recomendación,App,Recomendados
I004688,U00942,C0164,2025-02-04 18:34:46,Clic recomendación,App,Tendencias
I004689,U00942,C0105,2025-01-04 00:23:47,Clic recomendación,App,Recomendados
I004690,U00942,C0057,2025-12-25 17:11:08,Agregar a mi lista,App,Recomendados
I004691,U00942,C0367,2025-10-28 19:29:56,Agregar a mi lista,App,Búsqueda
I004692,U00942,C0379,2025-12-16 10:41:34,No me gusta,App,Recomendados
I004693,U00942,C0002,2025-06-06 21:03:16,Clic recomendación,App,Recomendados
I004694,U00942,C0369,2025-02-17 15:56:03,Agregar a mi lista,App,Inicio
I004695,U00942,C0106,2025-04-14 21:37:20,Clic recomendación,App,Recomendados
I004696,U00942,C0308,2025-06-29 06:59:40,Agregar a mi lista,App,Búsqueda
I004697,U01236,C0185,2025-06-28 23:08:33,Agregar a mi lista,App,Continuar viendo
I004698,U01236,C0005,2025-04-24 15:28:27,Quitar de mi lista,App,Recomendados
I004699,U01236,C0110,2025-03-28 19:19:50,Descarga,App,Continuar viendo
I004700,U01236,C0276,2025-10-06 22:23:30,Clic recomendación,App,Recomendados
I004701,U01236,C0375,2025-12-21 19:44:45,Agregar a mi lista,App,Inicio
I004702,U01387,C0189,2025-11-09 00:21:35,Agregar a mi lista,App,Continuar viendo
I004703,U01387,C0279,2025-10-07 17:28:35,Clic recomendación,App,Recomendados
I004704,U00742,C0021,2025-05-25 21:00:43,Descarga,App,Recomendados
I004705,U00742,C0115,2025-06-01 11:43:02,Clic recomendación,App,Recomendados
I004706,U00742,C0194,2025-05-10 20:02:23,Clic recomendación,App,Tendencias
I004707,U00742,C0186,2025-03-15 12:14:14,Me gusta,App,Búsqueda
I004708,U00742,C0412,2025-04-06 22:49:03,Me gusta,App,Continuar viendo
I004709,U00742,C0406,2025-05-24 10:49:00,Clic recomendación,App,Recomendados
I004710,U00742,C0195,2025-06-13 21:06:30,Clic recomendación,App,Recomendados
I004711,U00742,C0313,2025-05-10 19:36:20,Me gusta,App,Continuar viendo
I004712,U00742,C0260,2025-01-15 22:15:37,Agregar a mi lista,App,Tendencias
I004713,U00742,C0079,2025-03-17 18:36:17,Me gusta,App,Tendencias
I004714,U00624,C0290,2025-06-17 13:10:42,Clic recomendación,App,Recomendados
I004715,U00624,C0018,2025-03-30 23:10:00,Me gusta,App,Tendencias
I004716,U00624,C0084,2025-03-27 16:56:54,Agregar a mi lista,App,Inicio
I004717,U00624,C0413,2025-05-06 22:40:42,Agregar a mi lista,App,Recomendados
I004718,U00624,C0403,2025-04-06 12:18:30,Descarga,App,Búsqueda
I004719,U00624,C0025,2025-06-08 15:17:23,Descarga,App,Recomendados
I004720,U01295,C0260,2025-05-22 01:04:32,Me gusta,App,Inicio
I004721,U01295,C0202,2025-09-16 23:53:38,Clic recomendación,App,Recomendados
I004722,U01295,C0008,2025-04-14 20:31:20,Me gusta,App,Tendencias
I004723,U01295,C0331,2025-03-19 20:02:56,Clic recomendación,App,Inicio
I004724,U01295,C0145,2025-03-23 05:12:30,Me gusta,App,Inicio
I004725,U01295,C0081,2025-09-10 23:59:29,Me gusta,App,Búsqueda
I004726,U01089,C0372,2025-09-27 23:15:05,Quitar de mi lista,App,Búsqueda
I004727,U01122,C0070,2025-09-23 20:01:15,Agregar a mi lista,App,Inicio
I004728,U01122,C0157,2025-12-04 09:37:37,Clic recomendación,App,Inicio
I004729,U01122,C0393,2025-08-17 09:53:54,Clic recomendación,App,Recomendados
I004730,U00423,C0192,2025-02-28 08:09:46,Agregar a mi lista,App,Recomendados
I004731,U00423,C0331,2025-04-28 07:36:15,Clic recomendación,App,Inicio
I004732,U00423,C0294,2025-06-08 08:32:10,Clic recomendación,App,Recomendados
I004733,U00423,C0141,2025-03-22 18:58:54,Me gusta,App,Recomendados
I004734,U01335,C0363,2025-05-31 20:30:04,Agregar a mi lista,App,Tendencias
I004735,U01335,C0208,2025-01-10 23:18:54,Me gusta,App,Recomendados
I004736,U01335,C0051,2025-03-15 23:11:56,Me gusta,App,Recomendados
I004737,U01335,C0250,2025-08-26 22:13:23,Quitar de mi lista,App,Tendencias
I004738,U01335,C0023,2025-09-29 22:15:13,No me gusta,App,Tendencias
I004739,U01020,C0301,2025-08-30 13:41:42,Agregar a mi lista,App,Recomendados
I004740,U01020,C0019,2025-01-20 23:31:03,Agregar a mi lista,Web,Recomendados
I004741,U01020,C0182,2025-05-08 14:31:14,Agregar a mi lista,Web,Recomendados
I004742,U01020,C0107,2025-07-08 21:27:26,Descarga,App,Inicio
I004743,U01020,C0333,2025-06-10 21:14:16,Me gusta,App,Recomendados
I004744,U01020,C0286,2025-02-11 20:48:29,Descarga,App,Recomendados
I004745,U00310,C0057,2025-07-18 23:24:21,Me gusta,Web,Recomendados
I004746,U00310,C0358,2025-09-23 18:24:44,Agregar a mi lista,App,Recomendados
I004747,U00310,C0273,2025-12-31 15:51:06,Me gusta,App,Inicio
I004748,U00291,C0149,2025-04-11 23:37:22,Me gusta,App,Inicio
I004749,U00291,C0362,2025-12-06 16:06:24,Agregar a mi lista,App,Continuar viendo
I004750,U00291,C0324,2025-08-04 10:31:51,Clic recomendación,App,Recomendados
I004751,U00291,C0338,2025-12-01 23:59:00,Clic recomendación,App,Recomendados
I004752,U00158,C0135,2025-02-21 12:56:55,Agregar a mi lista,App,Búsqueda
I004753,U00158,C0177,2025-04-11 20:43:09,Me gusta,App,Continuar viendo
I004754,U00158,C0026,2025-04-24 20:46:25,Clic recomendación,App,Inicio
I004755,U00158,C0231,2025-04-08 21:18:06,Clic recomendación,App,Inicio
I004756,U01437,C0036,2025-05-26 11:37:17,Clic recomendación,App,Inicio
I004757,U01437,C0109,2025-07-29 21:54:34,Clic recomendación,App,Recomendados
I004758,U01437,C0110,2025-07-05 21:29:26,Clic recomendación,Web,Recomendados
I004759,U01437,C0030,2025-07-09 22:58:24,Me gusta,Web,Inicio
I004760,U01437,C0216,2025-06-22 20:45:34,Me gusta,Web,Búsqueda
I004761,U01437,C0228,2025-02-22 13:56:03,Me gusta,App,Continuar viendo
I004762,U01437,C0153,2025-07-17 21:02:09,Clic recomendación,Web,Tendencias
I004763,U01437,C0306,2025-05-03 19:08:59,Quitar de mi lista,Web,Recomendados
I004764,U00895,C0392,2025-12-08 00:31:14,Clic recomendación,App,Recomendados
I004765,U00691,C0084,2025-12-23 23:45:39,Agregar a mi lista,App,Inicio
I004766,U00691,C0031,2025-12-18 15:23:11,Me gusta,App,Continuar viendo
I004767,U00691,C0339,2025-11-28 16:37:07,Clic recomendación,App,Recomendados
I004768,U00691,C0111,2025-11-25 23:42:30,Me gusta,App,Inicio
I004769,U00691,C0203,2025-12-21 19:30:26,Descarga,App,Continuar viendo
I004770,U00691,C0075,2025-12-12 03:02:18,Clic recomendación,App,Recomendados
I004771,U00691,C0259,2025-12-21 19:57:36,Agregar a mi lista,App,Inicio
I004772,U00691,C0359,2025-12-07 23:24:54,Me gusta,App,Continuar viendo
I004773,U01346,C0032,2025-11-20 11:40:02,Clic recomendación,App,Recomendados
I004774,U01088,C0247,2025-10-23 14:24:22,Clic recomendación,App,Recomendados
I004775,U01088,C0037,2025-11-15 21:55:35,Agregar a mi lista,App,Búsqueda
I004776,U01088,C0011,2025-11-20 13:36:08,Me gusta,App,Inicio
I004777,U00018,C0217,2025-08-04 21:08:19,Me gusta,Web,Recomendados
I004778,U00018,C0284,2025-08-08 21:17:56,Me gusta,Web,Recomendados
I004779,U00018,C0290,2025-03-21 01:34:38,Me gusta,App,Inicio
I004780,U00358,C0203,2025-10-14 14:12:20,Agregar a mi lista,App,Tendencias
I004781,U00358,C0185,2025-02-06 12:30:49,Clic recomendación,App,Recomendados
I004782,U00618,C0307,2025-11-16 03:15:23,Descarga,App,Recomendados
I004783,U00618,C0249,2025-06-22 12:13:00,Me gusta,App,Continuar viendo
I004784,U00618,C0003,2025-06-15 16:17:12,Agregar a mi lista,App,Inicio
I004785,U00618,C0038,2025-11-08 19:35:59,Compartir,App,Continuar viendo
I004786,U00618,C0161,2025-11-02 02:05:54,Quitar de mi lista,App,Continuar viendo
I004787,U00618,C0192,2025-05-31 21:57:59,Agregar a mi lista,App,Inicio
I004788,U00618,C0011,2025-07-28 12:31:31,Compartir,App,Búsqueda
I004789,U00618,C0135,2025-11-20 14:25:07,Agregar a mi lista,App,Inicio
I004790,U00618,C0155,2025-12-19 18:51:26,Clic recomendación,App,Recomendados
I004791,U00618,C0184,2025-06-11 21:56:04,Clic recomendación,App,Tendencias
I004792,U00618,C0337,2025-11-21 17:48:17,Clic recomendación,App,Inicio
I004793,U00618,C0063,2025-12-31 21:33:04,Agregar a mi lista,App,Continuar viendo
I004794,U00457,C0007,2025-08-10 21:41:00,Clic recomendación,App,Recomendados
I004795,U00457,C0266,2025-09-11 23:03:52,Clic recomendación,App,Inicio
I004796,U00457,C0074,2025-09-03 18:56:57,Me gusta,App,Inicio
I004797,U00457,C0049,2025-09-20 20:30:28,Me gusta,App,Continuar viendo
I004798,U01496,C0288,2025-04-21 19:52:01,No me gusta,App,Recomendados
I004799,U01496,C0198,2025-07-04 22:13:32,Agregar a mi lista,App,Tendencias
I004800,U01496,C0039,2025-12-15 08:17:36,Me gusta,App,Recomendados
I004801,U01496,C0305,2025-08-02 11:28:08,Clic recomendación,App,Recomendados
I004802,U01496,C0284,2025-04-09 13:51:37,Clic recomendación,App,Recomendados
I004803,U00770,C0123,2025-08-18 17:16:16,Clic recomendación,App,Inicio
I004804,U00770,C0251,2025-06-18 12:39:27,Agregar a mi lista,Web,Búsqueda
I004805,U00770,C0067,2025-02-11 15:34:29,No me gusta,Web,Recomendados
I004806,U00770,C0303,2025-02-22 08:35:55,Clic recomendación,Web,Inicio
I004807,U00770,C0236,2025-09-23 20:16:47,Descarga,Web,Tendencias
I004808,U00770,C0184,2025-04-07 13:24:43,Quitar de mi lista,App,Búsqueda
I004809,U00770,C0207,2025-04-04 22:45:50,Clic recomendación,Web,Recomendados
