reproduccion_id,usuario_id,contenido_id,dispositivo_id,fecha_hora_inicio,tipo_dispositivo,calidad_video,minutos_reproducidos,porcentaje_completado,abandono_temprano,buffering_segundos
R009500,U00334,C0060,D00568,2025-04-22 19:47:13,Móvil,HD,89.1,69.1,No,12.8
R009501,U00480,C0289,D00794,2025-02-28 18:22:14,Computador,HD,17.2,61.5,No,6.4
R009502,U01359,C0222,D02262,2025-05-03 18:25:52,Móvil,Full HD,32.7,66.8,No,5.7
R009503,U00757,C0300,D01238,2025-12-29 22:53:36,Computador,Full HD,40.2,71.7,No,4.9
R009504,U01333,C0230,D02216,2025-07-14 16:42:49,Consola,Full HD,99.8,76.2,No,8.7
R009505,U00616,C0227,D01024,2025-06-27 23:29:18,Smart TV,Full HD,34.0,87.2,No,12.9
R009506,U00604,C0361,D01001,2025-01-24 12:43:58,Computador,Full HD,97.1,80.9,No,0
R009507,U00289,C0392,D00483,2025-09-30 18:08:45,Móvil,Full HD,16.0,43.2,No,14.9
R009508,U00637,C0320,D01056,2025-09-12 21:48:46,Smart TV,HD,24.4,67.8,No,5.1
R009509,U00140,C0022,D00234,2025-11-01 13:30:57,Móvil,SD,60.4,54.9,No,11.3
R009510,U00913,C0213,D01502,2025-07-13 16:11:28,Computador,4K,68.0,76.4,No,12.1
R009511,U01496,C0320,D02483,2025-09-22 22:06:07,Móvil,Full HD,31.5,87.6,No,1.1
R009512,U00676,C0112,D01115,2025-02-11 15:24:48,Computador,Full HD,35.5,84.5,No,6.5
R009513,U01333,C0021,D02216,2025-04-18 20:24:07,Consola,HD,25.9,64.8,No,3.8
R009514,U01446,C0114,D02402,2025-11-01 21:57:33,Tablet,Full HD,95.0,83.3,No,13.3
R009515,U00505,C0294,D00838,2025-03-18 21:46:54,Computador,Full HD,39.8,69.9,No,0
R009516,U00846,C0103,D01386,2025-02-15 03:35:03,Smart TV,Full HD,94.0,100,No,7.0
R009517,U00759,C0057,D01243,2025-08-12 14:30:52,Móvil,Full HD,13.9,47.8,No,16.1
R009518,U01375,C0329,D02289,2025-01-31 20:01:22,Computador,Full HD,29.0,100,No,0
R009519,U00609,C0383,D01011,2025-11-22 19:01:05,Smart TV,Full HD,38.8,77.5,No,3.9
R009520,U00205,C0155,D00339,2025-09-11 07:12:49,Móvil,Full HD,88.5,63.7,No,9.8
R009521,U00505,C0014,D00839,2025-01-15 17:34:27,Smart TV,4K,47.8,99.5,No,7.4
R009522,U01245,C0393,D02074,2025-06-04 09:48:28,Smart TV,HD,56.0,100,No,6.4
R009523,U00503,C0296,D00835,2025-01-18 20:11:28,Móvil,HD,53.4,48.1,No,5.3
R009524,U00833,C0353,D01364,2025-03-28 19:59:41,Móvil,Full HD,76.6,70.9,No,10.8
R009525,U00214,C0006,D00355,2025-08-18 22:06:03,Móvil,Full HD,39.4,27.2,No,18.6
R009526,U00431,C0172,D00714,2025-12-16 20:23:21,Smart TV,Full HD,82.5,98.2,No,0.8
R009527,U00112,C0007,D00183,2025-01-18 04:26:08,Computador,Full HD,38.8,86.2,No,4.6
R009528,U01383,C0087,D02302,2025-06-22 18:43:53,Smart TV,HD,59.3,66.6,No,10.2
R009529,U00866,C0050,D01420,2025-06-12 19:34:00,Tablet,SD,39.6,74.8,No,8.1
R009530,U01412,C0359,D02346,2025-11-03 20:12:33,Smart TV,Full HD,86.9,57.2,No,3.9
R009531,U00587,C0305,D00972,2025-04-18 12:18:11,Tablet,Full HD,53.0,45.7,No,6.2
R009532,U00240,C0020,D00396,2025-10-07 08:49:12,Smart TV,4K,36.2,95.3,No,13.1
R009533,U00422,C0170,D00700,2025-02-11 23:34:52,Smart TV,4K,60.3,92.7,No,12.9
R009534,U00324,C0414,D00549,2025-11-06 17:24:04,Smart TV,Full HD,33.6,84.1,No,4.8
R009535,U01451,C0166,D02409,2025-05-23 21:10:09,Tablet,HD,55.5,67.7,No,19.7
R009536,U01445,C0389,D02400,2025-12-17 20:12:08,Computador,HD,51.7,39.5,No,11.0
R009537,U01310,C0225,D02178,2025-02-23 03:42:47,Computador,Full HD,114.9,89.1,No,4.3
R009538,U01161,C0332,D01930,2025-09-24 15:58:46,Smart TV,Full HD,53.5,50.0,No,4.6
R009539,U00262,C0051,D00439,2025-06-24 14:24:24,Smart TV,SD,116.8,92.0,No,9.4
R009540,U01301,C0353,D02162,2025-12-26 07:23:20,Móvil,HD,62.5,57.9,No,5.8
R009541,U00081,C0037,D00132,2025-05-20 19:56:22,Computador,HD,51.0,89.5,No,10.6
R009542,U01355,C0369,D02256,2025-12-29 21:49:57,Smart TV,Full HD,42.1,76.5,No,7.5
R009543,U00246,C0235,D00411,2025-05-24 18:31:41,Computador,4K,72.3,58.3,No,4.5
R009544,U00829,C0174,D01360,2025-02-09 20:27:01,Smart TV,SD,100.1,81.4,No,10.4
R009545,U00768,C0159,D01260,2025-05-31 16:36:06,Tablet,4K,72.8,77.4,No,7.9
R009546,U01305,C0026,D02171,2025-11-07 21:20:35,Tablet,HD,108.7,75.5,No,15.8
R009547,U01404,C0252,D02331,2025-03-22 21:08:46,Smart TV,Full HD,105.5,69.9,No,11.9
R009548,U01113,C0169,D01852,2025-08-19 22:10:57,Computador,Full HD,30.2,86.4,No,7.9
R009549,U00790,C0159,D01297,2025-12-24 14:32:03,Consola,Full HD,57.1,60.7,No,6.7
R009550,U01349,C0154,D02244,2025-02-27 20:38:56,Computador,Full HD,34.4,95.6,No,5.5
R009551,U00902,C0310,D01486,2025-12-14 18:50:30,Computador,4K,20.7,62.7,No,7.9
R009552,U00784,C0116,D01289,2025-12-16 19:20:07,Computador,4K,29.4,65.4,No,6.5
R009553,U00303,C0116,D00510,2025-07-18 10:30:31,Móvil,HD,27.3,60.7,No,12.2
R009554,U00696,C0179,D01142,2025-09-23 09:07:12,Consola,4K,99.8,81.8,No,8.5
R009555,U00065,C0406,D00105,2025-01-24 22:16:06,Tablet,SD,75.0,61.0,No,14.5
R009556,U01167,C0414,D01941,2025-10-14 18:20:53,Smart TV,Full HD,32.8,82.1,No,7.8
R009557,U00414,C0349,D00687,2025-08-10 22:15:12,Smart TV,4K,52.5,36.7,No,8.2
R009558,U00578,C0120,D00958,2025-11-14 10:41:18,Computador,Full HD,59.0,58.4,No,8.9
R009559,U00042,C0188,D00069,2025-10-25 17:28:23,Móvil,HD,23.7,71.8,No,13.8
R009560,U00636,C0070,D01055,2025-10-22 13:34:46,Computador,HD,131.3,89.9,No,5.4
R009561,U01344,C0263,D02236,2025-01-14 19:25:24,Móvil,SD,63.8,67.9,No,23.7
R009562,U00688,C0343,D01130,2025-06-09 23:56:57,Móvil,Full HD,34.2,90.1,No,10.7
R009563,U00545,C0327,D00905,2025-06-25 00:52:35,Móvil,SD,33.6,36.1,No,10.5
R009564,U01222,C0103,D02036,2025-05-24 17:39:23,Computador,Full HD,36.1,38.4,No,4.5
R009565,U00762,C0191,D01248,2025-06-20 14:26:28,Móvil,Full HD,35.7,68.6,No,11.1
R009566,U00490,C0406,D00813,2025-09-29 19:23:27,Smart TV,4K,123.0,100,No,6.4
R009567,U01017,C0198,D01691,2025-09-29 21:41:19,Computador,Full HD,91.1,60.3,No,1.0
R009568,U01179,C0324,D01961,2025-05-17 11:50:28,Consola,Full HD,72.6,69.8,No,10.4
R009569,U01330,C0305,D02211,2025-04-08 22:15:52,Móvil,HD,42.7,36.8,No,18.3
R009570,U01243,C0024,D02072,2025-11-09 20:36:07,Móvil,Full HD,48.7,49.7,No,16.8
R009571,U00180,C0378,D00299,2025-11-25 10:10:12,Smart TV,HD,43.2,35.7,No,5.0
R009572,U01161,C0013,D01930,2025-02-07 10:25:11,Smart TV,HD,43.9,91.5,No,8.7
R009573,U00321,C0333,D00545,2025-10-12 13:41:44,Smart TV,Full HD,97.9,88.2,No,2.3
R009574,U01012,C0319,D01681,2025-02-26 18:33:16,Computador,4K,122.6,92.9,No,19.4
R009575,U00949,C0326,D01570,2025-12-08 21:31:21,Computador,HD,36.2,86.3,No,5.4
R009576,U00467,C0316,D00771,2025-08-21 20:57:31,Móvil,Full HD,8.8,27.6,No,25.1
R009577,U00974,C0128,D01614,2025-12-05 13:16:10,Tablet,Full HD,30.7,59.0,No,8.3
R009578,U01142,C0208,D01899,2025-10-30 03:30:09,Smart TV,Full HD,66.7,66.0,No,1.4
R009579,U01418,C0025,D02356,2025-04-21 21:12:13,Móvil,SD,34.2,62.2,No,6.4
R009580,U01461,C0030,D02426,2025-09-23 13:58:25,Smart TV,Full HD,29.8,76.4,No,5.2
R009581,U00286,C0352,D00478,2025-12-04 07:29:08,Smart TV,Full HD,39.7,57.6,No,4.2
R009582,U00645,C0206,D01068,2025-09-22 23:42:08,Tablet,4K,22.6,70.5,No,11.2
R009583,U00069,C0275,D00113,2025-01-31 17:56:28,Tablet,Full HD,92.7,68.7,No,8.4
R009584,U01110,C0369,D01847,2025-07-21 20:04:36,Móvil,HD,49.6,90.2,No,8.6
R009585,U00333,C0410,D00567,2025-05-29 20:01:47,Tablet,HD,71.0,72.4,No,10.3
R009586,U01254,C0005,D02087,2025-09-14 15:58:01,Computador,Full HD,53.8,73.7,No,5.2
R009587,U00371,C0337,D00620,2025-02-09 09:49:41,Tablet,HD,42.1,49.5,No,10.2
R009588,U00743,C0052,D01217,2025-05-05 14:12:09,Móvil,HD,99.6,83.0,No,8.6
R009589,U00351,C0007,D00590,2025-12-01 19:04:22,Tablet,HD,24.3,54.1,No,14.3
R009590,U01376,C0221,D02292,2025-01-02 14:45:11,Smart TV,4K,78.9,66.3,No,11.6
R009591,U00876,C0413,D01439,2025-05-04 08:25:26,Móvil,SD,41.1,64.2,No,12.1
R009592,U00436,C0286,D00722,2025-12-05 00:56:51,Móvil,HD,30.7,53.0,No,2.8
R009593,U01491,C0248,D02474,2025-01-20 22:56:30,Móvil,Full HD,19.6,61.2,No,7.9
R009594,U00802,C0227,D01318,2025-08-24 23:15:54,Computador,HD,29.8,76.4,No,4.5
R009595,U00385,C0184,D00641,2025-10-20 09:25:34,Computador,Full HD,57.6,52.8,No,0
R009596,U00221,C0219,D00365,2025-02-17 20:48:24,Smart TV,HD,31.9,81.8,No,1.6
R009597,U01409,C0197,D02342,2025-02-10 18:24:10,Computador,Full HD,30.2,84.0,No,12.4
R009598,U00314,C0072,D00534,2025-01-04 21:52:39,Computador,Full HD,17.7,53.6,No,4.1
R009599,U01092,C0110,D01815,2025-03-07 17:25:03,Tablet,HD,65.7,59.7,No,13.1
R009600,U00116,C0334,D00190,2025-05-11 08:45:25,Smart TV,4K,149.0,100,No,7.1
R009601,U00373,C0355,D00623,2025-09-02 20:20:01,Smart TV,HD,113.0,82.5,No,10.5
R009602,U01404,C0049,D02333,2025-05-24 20:16:17,Móvil,HD,42.0,84.0,No,15.5
R009603,U00714,C0259,D01168,2025-03-27 13:01:24,Smart TV,HD,125.6,93.7,No,6.6
R009604,U01116,C0286,D01857,2025-06-11 22:49:10,Móvil,HD,42.0,72.4,No,7.9
R009605,U00750,C0418,D01228,2025-01-02 15:59:03,Computador,Full HD,41.0,91.2,No,2.4
R009606,U00888,C0373,D01461,2025-08-23 20:03:28,Tablet,Full HD,82.6,60.3,No,8.7
R009607,U00620,C0205,D01030,2025-03-28 13:19:57,Computador,SD,109.0,90.8,No,8.4
R009608,U00582,C0133,D00964,2025-11-26 11:26:57,Computador,HD,38.3,87.1,No,0.5
R009609,U00714,C0307,D01168,2025-11-17 21:30:35,Smart TV,HD,130.0,100,No,4.1
R009610,U00848,C0109,D01390,2025-11-22 12:00:33,Consola,HD,34.0,100,No,0.1
R009611,U00287,C0094,D00480,2025-08-16 21:50:04,Computador,HD,28.2,94.1,No,0
R009612,U00016,C0264,D00024,2025-06-21 15:50:43,Smart TV,Full HD,106.5,87.3,No,6.8
R009613,U00809,C0129,D01328,2025-03-22 09:20:12,Móvil,Full HD,38.3,44.5,No,2.5
R009614,U00822,C0272,D01348,2025-12-16 12:07:12,Tablet,4K,33.8,80.4,No,24.2
R009615,U01445,C0040,D02401,2025-11-27 06:53:38,Tablet,Full HD,66.7,79.4,No,2.9
R009616,U00853,C0101,D01397,2025-02-10 06:34:50,Móvil,HD,28.4,83.6,No,5.1
R009617,U00296,C0128,D00496,2025-12-07 23:20:09,Computador,HD,34.5,66.3,No,12.0
R009618,U01031,C0166,D01713,2025-09-19 23:27:59,Móvil,HD,76.3,93.1,No,2.0
R009619,U00086,C0325,D00139,2025-08-11 18:00:25,Computador,HD,72.9,70.1,No,0
R009620,U01025,C0019,D01702,2025-09-16 20:41:22,Tablet,HD,38.1,37.4,No,2.6
R009621,U00471,C0406,D00779,2025-09-09 09:14:11,Smart TV,HD,70.2,57.1,No,7.7
R009622,U01040,C0196,D01726,2025-05-24 19:32:12,Consola,HD,86.0,98.8,No,14.5
R009623,U01257,C0201,D02091,2025-04-04 08:37:02,Computador,4K,81.6,92.7,No,9.3
R009624,U00104,C0038,D00169,2025-05-03 18:50:15,Consola,HD,45.8,32.0,No,8.0
R009625,U00100,C0098,D00162,2025-01-31 17:08:18,Consola,Full HD,30.0,100,No,8.1
R009626,U00033,C0311,D00054,2025-06-25 22:05:34,Móvil,Full HD,89.4,81.3,No,11.5
R009627,U01001,C0348,D01665,2025-09-07 19:21:46,Móvil,HD,73.7,87.7,No,10.1
R009628,U00508,C0258,D00844,2025-09-11 18:04:38,Computador,Full HD,70.7,94.3,No,10.2
R009629,U01000,C0193,D01661,2025-09-22 21:05:31,Computador,HD,24.0,72.8,No,1.1
R009630,U01317,C0341,D02188,2025-11-19 10:42:20,Móvil,Full HD,19.7,70.2,No,15.2
R009631,U00734,C0343,D01201,2025-07-17 23:14:29,Móvil,Full HD,31.2,82.0,No,11.3
R009632,U00116,C0258,D00190,2025-05-10 22:59:07,Smart TV,4K,72.8,97.0,No,5.4
R009633,U00337,C0045,D00572,2025-11-21 09:20:44,Móvil,HD,69.2,71.3,No,12.3
R009634,U01289,C0273,D02140,2025-06-10 20:54:30,Computador,Full HD,37.3,69.1,No,1.3
R009635,U00364,C0254,D00608,2025-05-03 19:57:00,Computador,4K,49.4,56.1,No,5.3
R009636,U01428,C0031,D02373,2025-07-08 21:11:59,Móvil,Full HD,98.3,82.6,No,3.9
R009637,U00221,C0408,D00365,2025-06-08 20:03:56,Smart TV,HD,108.2,83.9,No,14.9
R009638,U01377,C0360,D02293,2025-10-20 20:05:06,Consola,HD,22.3,58.6,No,5.3
R009639,U00079,C0326,D00130,2025-01-13 17:05:03,Móvil,4K,19.2,45.7,No,15.4
R009640,U01219,C0099,D02031,2025-11-26 17:29:19,Smart TV,Full HD,96.6,92.9,No,9.0
R009641,U00449,C0110,D00743,2025-06-10 21:18:51,Móvil,HD,63.9,58.1,No,14.9
R009642,U01312,C0370,D02181,2025-09-13 15:31:41,Móvil,Full HD,35.5,41.3,No,7.3
R009643,U01163,C0255,D01934,2025-01-22 14:34:25,Computador,4K,85.0,73.3,No,10.7
R009644,U00627,C0305,D01040,2025-03-19 20:39:20,Computador,4K,55.6,47.9,No,9.4
R009645,U00258,C0358,D00433,2025-09-30 23:38:19,Móvil,HD,112.3,75.9,No,11.4
R009646,U01012,C0339,D01681,2025-05-19 10:43:04,Computador,Full HD,96.4,70.4,No,4.2
R009647,U00094,C0199,D00153,2025-04-12 17:09:41,Móvil,SD,43.6,53.2,No,27.4
R009648,U00243,C0228,D00405,2025-10-19 13:39:22,Tablet,Full HD,44.8,80.0,No,16.2
R009649,U00131,C0160,D00218,2025-07-12 21:58:47,Tablet,Full HD,12.9,34.0,No,21.0
R009650,U00236,C0212,D00387,2025-11-18 14:12:40,Móvil,SD,30.0,57.7,No,10.8
R009651,U00885,C0325,D01455,2025-04-06 06:49:10,Consola,Full HD,94.6,91.0,No,9.3
R009652,U01459,C0279,D02422,2025-10-19 20:02:39,Smart TV,HD,86.0,100,No,10.0
R009653,U00466,C0026,D00769,2025-11-01 18:24:34,Smart TV,Full HD,134.1,93.1,No,7.3
R009654,U01184,C0091,D01970,2025-05-25 23:41:31,Computador,Full HD,75.6,82.2,No,7.3
R009655,U00471,C0352,D00778,2025-06-11 14:50:14,Computador,Full HD,40.4,58.6,No,8.0
R009656,U00596,C0111,D00985,2025-02-20 17:44:09,Smart TV,HD,75.4,86.7,No,5.1
R009657,U00108,C0335,D00178,2025-04-01 10:05:43,Móvil,Full HD,75.5,49.7,No,22.4
R009658,U00575,C0278,D00953,2025-03-01 23:10:32,Smart TV,Full HD,45.0,100,No,5.9
R009659,U00187,C0243,D00308,2025-06-22 16:49:42,Móvil,Full HD,71.9,54.9,No,12.0
R009660,U00250,C0023,D00420,2025-09-18 21:52:59,Móvil,HD,27.6,57.4,No,11.7
R009661,U01221,C0399,D02035,2025-04-28 09:32:00,Computador,Full HD,86.0,84.3,No,4.5
R009662,U00398,C0262,D00657,2025-08-06 01:35:00,Smart TV,SD,153.0,100,No,2.2
R009663,U00324,C0257,D00549,2025-12-16 20:46:05,Smart TV,4K,68.5,83.5,No,1.5
R009664,U01347,C0170,D02241,2025-05-26 18:36:20,Computador,Full HD,39.7,61.1,No,6.5
R009665,U00130,C0252,D00217,2025-12-13 18:29:39,Consola,HD,93.2,61.7,No,4.7
R009666,U00471,C0021,D00779,2025-04-13 16:58:45,Smart TV,HD,24.3,60.8,No,3.2
R009667,U00320,C0355,D00544,2025-06-29 08:29:41,Consola,HD,119.5,87.2,No,9.1
R009668,U00322,C0392,D00546,2025-07-12 18:20:07,Móvil,SD,23.6,63.7,No,18.1
R009669,U01475,C0183,D02447,2025-12-03 16:40:34,Consola,HD,46.7,97.3,No,11.6
R009670,U00949,C0135,D01569,2025-11-21 13:22:03,Tablet,SD,61.6,59.2,No,18.0
R009671,U00826,C0262,D01353,2025-12-18 18:24:33,Smart TV,HD,126.4,82.6,No,4.4
R009672,U00194,C0191,D00322,2025-10-31 11:56:02,Móvil,Full HD,40.2,77.4,No,2.4
R009673,U00801,C0273,D01316,2025-07-05 20:56:27,Móvil,SD,33.5,62.1,No,10.6
R009674,U00187,C0266,D00308,2025-08-27 08:43:51,Móvil,Full HD,31.4,62.7,No,12.4
R009675,U00326,C0014,D00554,2025-09-06 20:49:54,Smart TV,Full HD,35.1,73.1,No,0
R009676,U01339,C0335,D02227,2025-12-17 18:55:22,Móvil,HD,152.0,100,No,7.6
R009677,U00871,C0310,D01430,2025-03-02 22:58:31,Computador,Full HD,30.0,90.8,No,2.7
R009678,U01061,C0356,D01766,2025-05-27 21:10:46,Tablet,Full HD,22.3,61.9,No,12.3
R009679,U00617,C0148,D01026,2025-11-21 22:56:36,Computador,Full HD,37.3,76.1,No,5.9
R009680,U00764,C0170,D01251,2025-01-02 21:34:12,Tablet,Full HD,52.6,81.0,No,11.6
R009681,U00778,C0308,D01281,2025-05-10 21:54:08,Smart TV,Full HD,30.0,100,No,2.9
R009682,U00566,C0143,D00943,2025-04-20 20:32:51,Móvil,HD,54.9,35.4,No,9.8
R009683,U00513,C0178,D00850,2025-04-23 22:45:32,Smart TV,Full HD,78.6,81.9,No,2.3
R009684,U01493,C0418,D02477,2025-02-23 08:21:23,Smart TV,SD,45.0,100,No,0
R009685,U00160,C0061,D00269,2025-04-06 22:03:23,Smart TV,HD,52.0,100,No,3.4
R009686,U01184,C0112,D01970,2025-09-17 16:03:43,Computador,Full HD,27.6,65.7,No,3.4
R009687,U00567,C0360,D00944,2025-10-24 08:37:26,Computador,HD,33.5,88.2,No,5.7
R009688,U01064,C0157,D01770,2025-11-02 19:39:36,Tablet,HD,42.6,81.9,No,4.7
R009689,U01461,C0167,D02425,2025-03-02 22:03:14,Móvil,4K,22.7,42.9,No,11.3
R009690,U00183,C0388,D00304,2025-01-07 20:56:58,Computador,Full HD,93.9,87.8,No,5.8
R009691,U01390,C0420,D02313,2025-11-04 19:16:54,Móvil,Full HD,48.0,82.8,No,12.3
R009692,U00385,C0194,D00641,2025-04-19 19:01:27,Computador,Full HD,49.0,100,No,6.4
R009693,U00388,C0373,D00644,2025-06-29 07:49:01,Móvil,Full HD,91.5,66.8,No,9.8
R009694,U00041,C0298,D00068,2025-04-04 20:46:57,Tablet,Full HD,50.0,51.0,No,12.5
R009695,U00336,C0003,D00571,2025-09-08 13:02:57,Computador,Full HD,43.2,35.1,No,5.2
R009696,U01122,C0004,D01868,2025-08-12 17:31:28,Computador,HD,54.0,55.1,No,0
R009697,U00840,C0147,D01375,2025-12-07 19:38:26,Smart TV,Full HD,82.2,83.0,No,0
R009698,U01055,C0025,D01757,2025-11-12 21:00:58,Móvil,Full HD,32.4,58.9,No,3.1
R009699,U00005,C0173,D00005,2025-12-19 23:22:48,Smart TV,Full HD,141.1,91.6,No,5.8
R009700,U00033,C0201,D00054,2025-01-31 15:16:02,Móvil,Full HD,59.8,67.9,No,20.7
R009701,U01192,C0093,D01984,2025-12-22 16:50:42,Smart TV,HD,94.1,92.3,No,5.9
R009702,U00098,C0112,D00159,2025-11-16 19:27:51,Tablet,Full HD,33.1,78.9,No,10.0
R009703,U01451,C0326,D02409,2025-04-25 20:17:46,Tablet,HD,34.3,81.7,No,18.7
R009704,U01017,C0223,D01690,2025-12-13 09:25:44,Móvil,HD,57.1,62.8,No,13.5
R009705,U01110,C0004,D01847,2025-08-22 14:41:48,Móvil,HD,63.5,64.8,No,0.7
R009706,U00512,C0122,D00849,2025-10-12 06:46:50,Tablet,HD,52.1,49.6,No,7.2
R009707,U00691,C0075,D01134,2025-12-12 02:06:18,Smart TV,HD,76.0,82.6,No,0.3
R009708,U01268,C0116,D02107,2025-06-15 20:06:26,Móvil,Full HD,31.9,70.9,No,6.2
R009709,U00859,C0013,D01407,2025-06-21 22:06:21,Móvil,HD,15.5,32.2,No,21.0
R009710,U00748,C0254,D01224,2025-08-10 12:37:02,Computador,HD,53.9,61.3,No,9.5
R009711,U00069,C0218,D00112,2025-01-05 19:48:31,Computador,4K,45.8,76.4,No,7.5
R009712,U00964,C0310,D01596,2025-07-09 13:42:45,Smart TV,HD,32.1,97.2,No,2.1
R009713,U00335,C0087,D00570,2025-08-03 21:16:01,Smart TV,4K,80.6,90.6,No,1.4
R009714,U00889,C0344,D01463,2025-06-13 16:42:32,Smart TV,HD,20.6,73.5,No,3.9
R009715,U00350,C0098,D00587,2025-11-29 23:18:38,Computador,Full HD,17.0,56.7,No,7.6
R009716,U01042,C0250,D01730,2025-02-04 17:55:35,Smart TV,Full HD,39.4,82.1,No,11.5
R009717,U00421,C0140,D00698,2025-03-30 11:45:41,Computador,Full HD,81.2,81.2,No,1.5
R009718,U00078,C0290,D00127,2025-07-26 16:38:25,Smart TV,Full HD,30.8,96.2,No,11.3
R009719,U01223,C0234,D02039,2025-05-05 23:17:29,Consola,Full HD,43.0,78.1,No,3.1
R009720,U00269,C0118,D00450,2025-04-17 14:56:23,Computador,Full HD,38.6,92.0,No,0
R009721,U00697,C0029,D01143,2025-06-17 15:07:17,Smart TV,Full HD,73.8,62.5,No,0
R009722,U01012,C0267,D01681,2025-10-27 18:44:34,Computador,HD,54.6,95.8,No,5.8
R009723,U00065,C0309,D00105,2025-07-09 17:41:33,Tablet,Full HD,75.2,73.0,No,5.4
R009724,U00867,C0195,D01421,2025-02-17 23:46:39,Smart TV,4K,43.5,90.7,No,9.4
R009725,U00723,C0013,D01180,2025-05-28 15:26:52,Tablet,Full HD,31.7,66.0,No,15.9
R009726,U01154,C0271,D01919,2025-03-08 21:36:55,Smart TV,Full HD,90.4,83.7,No,2.9
R009727,U00231,C0078,D00380,2025-02-19 17:48:21,Móvil,4K,48.3,46.0,No,9.1
R009728,U00390,C0111,D00646,2025-05-21 19:07:31,Tablet,Full HD,87.0,100,No,2.6
R009729,U01103,C0051,D01833,2025-03-01 20:24:38,Tablet,SD,85.9,67.6,No,8.8
R009730,U01025,C0122,D01702,2025-01-26 21:40:03,Tablet,HD,66.3,63.1,No,9.8
R009731,U00658,C0237,D01088,2025-06-16 18:41:19,Móvil,HD,63.5,84.6,No,11.1
R009732,U01011,C0287,D01679,2025-02-20 14:59:45,Móvil,Full HD,54.6,64.2,No,4.6
R009733,U00833,C0282,D01364,2025-04-08 23:46:21,Móvil,4K,29.2,47.1,No,15.9
R009734,U00741,C0066,D01214,2025-05-19 19:24:08,Computador,Full HD,49.6,57.7,No,0
R009735,U00936,C0041,D01544,2025-01-15 19:53:41,Móvil,HD,67.7,51.3,No,20.6
R009736,U00180,C0245,D00299,2025-03-14 06:24:58,Smart TV,4K,155.0,100,No,12.5
R009737,U00542,C0281,D00901,2025-11-28 11:29:36,Smart TV,4K,46.8,95.5,No,14.2
R009738,U00532,C0110,D00884,2025-07-25 13:48:15,Tablet,Full HD,43.3,39.4,No,10.9
R009739,U01361,C0330,D02266,2025-11-14 16:26:55,Computador,HD,22.2,65.2,No,10.9
R009740,U00073,C0169,D00119,2025-11-14 00:55:30,Smart TV,Full HD,19.9,56.9,No,7.9
R009741,U01026,C0308,D01705,2025-03-19 22:52:25,Móvil,Full HD,15.2,50.8,No,3.9
R009742,U00074,C0395,D00120,2025-10-17 18:28:27,Smart TV,4K,116.3,88.8,No,4.2
R009743,U01401,C0297,D02326,2025-03-07 19:04:31,Smart TV,HD,47.0,100,No,12.3
R009744,U00686,C0386,D01127,2025-11-30 20:22:50,Móvil,Full HD,42.2,38.4,No,20.0
R009745,U00894,C0293,D01471,2025-09-02 19:26:45,Smart TV,Full HD,65.4,65.4,No,7.9
R009746,U01204,C0417,D02003,2025-01-07 11:16:50,Tablet,HD,63.0,51.6,No,2.9
R009747,U01091,C0353,D01812,2025-02-14 14:24:19,Computador,Full HD,49.5,45.8,No,9.1
R009748,U00787,C0256,D01294,2025-08-02 15:45:52,Smart TV,HD,43.0,32.1,No,7.4
R009749,U01190,C0410,D01982,2025-10-21 18:42:28,Computador,HD,79.3,80.9,No,6.4
R009750,U00373,C0106,D00624,2025-11-19 04:32:48,Móvil,HD,67.2,86.2,No,9.9
R009751,U00581,C0008,D00963,2025-06-27 13:36:25,Móvil,Full HD,84.9,92.3,No,13.6
R009752,U00282,C0095,D00472,2025-05-15 22:30:40,Computador,Full HD,37.7,94.2,No,2.6
R009753,U00002,C0249,D00002,2025-09-05 13:27:49,Smart TV,SD,44.3,86.9,No,0.6
R009754,U00767,C0233,D01258,2025-06-21 18:15:08,Computador,4K,113.9,80.2,No,3.7
R009755,U00887,C0126,D01460,2025-07-23 22:03:37,Smart TV,Full HD,109.3,82.8,No,0
R009756,U00282,C0074,D00472,2025-06-19 18:43:34,Computador,Full HD,109.1,83.9,No,8.6
R009757,U00148,C0263,D00246,2025-02-14 15:55:34,Smart TV,Full HD,85.4,90.9,No,15.0
R009758,U00335,C0140,D00570,2025-09-27 17:31:39,Smart TV,HD,74.2,74.2,No,4.3
R009759,U00329,C0053,D00560,2025-01-09 06:48:23,Computador,Full HD,92.9,72.0,No,6.4
R009760,U01334,C0411,D02217,2025-11-28 15:57:28,Móvil,Full HD,26.3,31.3,No,16.0
R009761,U00001,C0238,D00001,2025-12-01 10:47:42,Móvil,Full HD,26.0,54.1,No,7.0
R009762,U01081,C0139,D01797,2025-07-30 20:26:55,Móvil,Full HD,45.2,51.4,No,26.6
R009763,U01347,C0147,D02241,2025-05-29 22:13:03,Computador,HD,50.1,50.6,No,3.8
R009764,U00496,C0225,D00825,2025-05-27 22:27:49,Móvil,4K,61.1,47.4,No,10.4
R009765,U01125,C0125,D01872,2025-01-10 15:56:59,Tablet,HD,25.1,83.7,No,12.2
R009766,U01352,C0182,D02250,2025-09-28 22:03:35,Smart TV,Full HD,62.8,71.4,No,0
R009767,U00606,C0277,D01006,2025-12-25 17:56:31,Computador,4K,108.6,72.4,No,15.8
R009768,U00040,C0060,D00067,2025-09-30 21:26:06,Tablet,Full HD,124.9,96.8,No,15.6
